lat,lon
46.332456429526516,7.469545284252634
46.088807124838425,7.2585409994890755
46.53431290401093,9.15573877266494
46.419983053690665,7.117350584670833
46.96782964573053,8.248611203930537
46.968601659501196,10.336630275334437
46.15785657427732,7.337989725078433
46.82474329020309,9.832032588339892
46.54036596480522,8.374674991783644
46.864385346910154,9.838520938840471
46.02130505946357,7.43385952584777
46.7916740707128,8.412309283394253
46.008241275065096,7.871111154322771
46.62085268109817,10.287454273732378
46.665100107920324,10.017125905866044
46.01296162812801,7.08262289911643
46.7158471197749,8.783205207392225
45.991977903904115,7.415923060770646
46.84331304642419,9.83915461117184
46.651008169169216,8.669233541022527
46.10967473616372,7.326502965740338
46.45536362497652,7.201745575597668
46.14325254637594,7.354775976968655
46.124876340538954,7.325695506393877
46.02233842804688,7.104320357501558
46.389345745510646,7.552518866437741
46.855602496050956,9.853871819340096
46.90451133583508,8.440472455674298
46.14110688331575,7.3750967140484045
46.770692013467254,8.388100888530872
46.41553324949023,9.90310207189823
46.61044493343876,8.417661790233888
46.46981257403737,7.728972123921486
46.5029755608708,9.772839571430966
46.60275372051241,8.61266021194811
46.03405024544358,7.199696387587717
46.6171045639031,8.6168887766841
46.544797436800316,9.847426436953027
46.609951415502934,7.223259033489281
46.0009755710616,7.438637222222222
46.72782634136366,9.611265567079217
46.485418882773494,9.562326202912288
47.03845709761683,8.814321704146906
46.38403690786484,9.822991413095856
46.49554074714825,7.792284880649133
46.02004564756184,7.432697520245423
46.0818831598854,7.943698739218424
46.18473588958605,6.813985302014009
46.98019524922223,8.651802516289562
46.034598411431645,6.972373164994433
45.87159288061903,7.178898628422033
46.52116369310121,8.751652401988434
46.59143989504639,7.95563203382962
46.10163150828936,7.293802277784672
46.793919604737304,10.11962071097142
46.601829768493374,7.945681669102525
46.73164574337473,9.803815179970364
46.08511336472552,7.255062668908803
46.118048817899066,7.542121836774576
46.128401578830704,7.533084838909389
46.79317818352021,8.716232019766299
46.51640125352833,8.250462023320885
46.41381470618004,9.964832939796038
46.722573161130555,9.958495800000044
46.69510590346643,10.330691678922477
46.843745945820714,8.867694070746886
46.58196140728261,8.131151931602691
46.515478109736485,8.464813463458535
46.79926955949928,9.585516130513438
45.8875960577937,7.191124446432294
46.79572683516651,10.172462789775055
46.47375103770265,7.522293430459862
46.067532003220556,6.943013525410228
47.16453602801933,9.32543400261725
46.83157233961404,9.810962131102603
46.53262114422808,7.63637186614719
46.81381632294986,9.94703758484167
46.0888502548205,7.9345836383866235
45.92026171140621,7.248526001411483
46.413363211103615,7.926232748667148
46.603516269750756,8.608499778292252
46.00611003392992,6.990237159437727
46.53079848696773,9.83271975955714
46.24235693987968,7.621445229069981
46.471481091116836,8.161640768600666
46.36580873459293,7.2767249966250915
46.11291516719419,7.618683619823003
46.112120632837595,7.608980350692613
46.95120121133905,10.362506970417265
47.00297256628776,8.824984957038675
46.42330715651645,7.64585995629527
46.03447232606919,6.96372050942697
46.50665211726337,8.47083526347055
46.59994221915717,10.345445338552953
46.40469426608063,8.18806055818445
47.013688149714,8.763243475781776
46.74835763665221,9.629374457081024
46.91859651451046,8.49482754720216
46.52367318455591,9.359542746254117
46.23080824711264,8.044243758068557
46.62815063721095,8.939829707778195
46.37903713424308,9.962433072502096
46.56346183671636,7.975319505940632
46.5829358473116,8.021438161422145
47.06790059365802,9.25013196264975
46.103148756177156,7.284745807826328
46.54647616500794,7.528077275800046
46.855336541384474,9.815027853100428
46.836753697210185,9.83007524992622
46.52244494680589,7.818003747899409
46.696069586828486,8.686866891401024
46.77362302896229,9.592680099244626
46.56133317309635,7.861444146089671
46.041922025000446,7.200049515058402
46.026698985255635,7.466402250487936
46.399415059804284,8.088644058457872
46.350462501244046,7.242734516216347
46.66797102544307,10.318056472805944
46.383107242828665,7.153445355980939
46.47052620471051,7.731319496591512
45.893944947342234,7.245267732481898
46.44945105504357,8.325209152474141
46.69399615949545,9.952451559903004
46.57643338826679,7.990450395621928
46.54784544985708,7.9865734385407485
46.56185930379976,9.53349505107602
46.835620201362815,9.830483851653682
45.945339679413216,7.237607319371024
46.74162108067683,9.605145692870893
46.78295060570668,9.848647727485869
46.02561537982583,7.102169546269263
46.238131650162494,8.002320436370253
46.52779581183205,9.934621952434899
46.62353517959654,8.612719827493605
46.15092845354717,7.582308688710394
46.433632377896835,9.569408273951383
45.992992899894126,7.31603005552493
46.144310221419566,7.587338572840445
46.63229674152478,10.254410670016172
46.73261821219735,9.804224343657284
46.44553449431091,7.582438101864398
46.36109409460219,7.7131888160157285
46.63203834764536,10.253939846922089
46.10536650552984,7.26340077524668
46.07628016413983,7.306795182427177
46.732475600202655,9.835199507192149
45.968022294379345,7.178699230233715
46.565699260909305,8.544158511534015
47.00179861511825,8.825349152170096
46.88341437243991,10.25877769537715
46.105614423970216,7.278919165941915
46.50227604412753,7.509179911079199
45.980463732973014,7.461862728391632
46.089504012744925,7.91862220312588
46.3321863095208,7.470454186873803
46.83380039049705,9.930396487649773
46.71390865022726,9.821486004139972
46.59233592512666,9.909469030282644
46.59122280729136,9.188283151920967
46.80705673484278,9.566102344071364
46.35959770468226,6.794693914116767
46.841241681755946,9.148485259442603
46.07467323232552,7.882752876087825
46.67318311251975,8.08461974538355
47.20011215596047,9.256063750907307
47.07679548191423,9.166274168592421
46.12921383371983,7.347422756981833
46.00973376026494,7.230528413783121
46.62219321308484,9.947541333467022
46.09177140302642,7.324212434477996
46.24492446237003,7.149760653088848
46.79342107520683,8.058554947950844
47.07125392670162,9.233112298614337
46.702579963346565,7.40764804577341
46.56114643324727,9.535554801722416
45.99611064579529,7.789701840877484
46.29193930966984,10.021162427364173
46.71167277767394,8.808148932622073
45.930976066215734,7.114997663765032
46.258308338290554,6.889400307574678
46.64856165477491,8.789891840855619
45.98820680025068,7.785779642909627
46.36683891324854,7.198233095172242
46.55654477432343,7.8423676070483435
45.99337192607586,7.802332372390765
46.44910627393422,7.517765419756917
46.73067181212162,9.805212163606956
46.75513863373487,8.22722318155586
46.70616501866695,9.95975680616657
45.89853311432242,7.198869793454861
46.38126898664142,7.345959676978463
46.658891409656604,10.003103580522552
46.97013066722612,9.398522125326258
46.36028478346501,7.0032838882906425
46.039217359000226,7.197219581612306
46.19811096805727,7.540071545760821
46.85775054825011,9.8157905088608
45.98887886525964,7.80088294669006
46.382657791510724,7.153577702500611
46.34475318922363,7.354205338236349
46.0013840256961,7.827427394895436
46.367155563095636,7.518555710007225
46.7847271667425,8.429274797433187
46.708721266351915,9.956082031558573
46.53508964500084,7.963632321308215
46.54193899049559,7.141006069619705
46.42085729761439,7.521561519663915
46.40905240464677,9.964480917326698
46.84723072966469,9.810996980149163
46.00036230520094,7.78198439858907
46.03691624842205,7.800426188683695
46.56974206656142,9.72013323042058
46.424372607244855,10.112790799986625
46.16189992321193,6.923642999632636
47.28690259085604,9.41439930814792
46.87223699001496,8.799970067030152
46.33377684526485,7.21889867146944
46.08700286279182,7.332457707602354
47.276606319690615,9.449965158384297
46.037927126253074,7.0181994485137364
46.258823327632776,7.607001121049588
46.74209551150792,9.603855744677874
45.99990703168786,7.7189917844391305
46.08826941855719,7.330554751451219
46.74661094092866,8.262825928124364
46.110313286940176,7.326372316859732
46.922494654776834,9.915859082074137
46.815902704803904,9.909116449393139
47.28738669158198,9.511860821232101
46.94066241947557,8.053292163484615
47.00476757408284,7.93969084087553
46.21163641085441,7.4937078211157235
47.154603065858836,9.220488857005918
45.98209840372873,7.244827311254072
46.973285781869464,10.38238551597713
46.46742016299936,7.626109542448881
46.00582990455146,7.035098978548497
46.10856565517568,7.888072612648135
46.37828321163531,9.967989733954596
46.034459879248665,6.965038051199341
46.03058893900831,7.20061555664122
46.52681154368655,7.53912301187568
47.15646166029492,9.204986565807374
46.19388648025571,7.5361776119959405
46.451902972087666,7.5052098501308375
46.60981085227055,7.863911668441974
46.8505791495571,9.72168392286045
46.438288427051184,9.709783127040984
46.61528789217202,7.84202288648513
46.56029139895236,8.473488527043564
46.61294464701936,9.248644958189594
46.76816950155387,10.335403226386909
46.47171886039437,9.534437638197192
46.051662358390665,7.212280923077955
46.806243620961666,9.751481746325315
46.23337105204943,7.803286443035058
46.62137244203682,9.873439409429578
46.10932258034574,9.02231574378899
46.156541956329505,7.669053199774717
45.958776280741375,7.790752307174041
46.48403510518254,7.742592192060193
46.8314731777252,8.750698948971039
46.663803361532956,8.650576762617442
46.91641355246222,9.093495708980734
46.45999619574219,7.598357355975387
46.831335409954455,8.569929796801066
46.36535083768584,7.271138739111929
46.36230381441133,7.509712845083326
46.00210164089234,7.828013367726431
45.897821944440885,7.2028668390103405
46.61514252047276,7.844959094297512
46.671512064895445,8.048282406416243
46.787181736827904,9.954968581313734
45.93106837780483,7.22528386959476
46.17418487114362,7.6492899724387335
45.96179604488721,7.811151805959562
46.064655261154506,7.912911609602789
45.99948087315752,7.963913276761496
46.1635004226707,7.111740954784009
46.52663538653465,9.719215258536984
46.525056646313146,9.786569841521645
46.42197381217055,9.579230136581378
46.62144166242259,8.588648746381619
46.98058536336457,8.251169492672377
46.7988714882626,9.763090338707961
46.55082065311612,8.317011177615903
46.89156420832585,9.473021734819849
46.82947168037757,9.818933693892372
46.937330428705906,8.356503122737232
46.19461165694793,7.659848518908948
46.65547088703324,7.368221160441777
45.89402521662022,7.2448680840651605
46.79786525228693,10.07034091333812
46.0943645871917,7.302174316850178
46.417681396983156,9.971441826366352
46.38010064007242,9.908449582080703
46.99795004994251,9.396552854573237
46.5408735277124,7.712796563685767
46.105044570620585,7.289784146185407
46.53598259893338,6.9967355607362665
46.709037808680904,9.626730602923798
46.24105554949434,7.645814729878642
46.40047295057013,10.143617113233141
46.151288273990275,7.582309636228713
46.13328987944815,7.289318936890158
46.089170855360045,7.314883325438036
46.022246557352325,7.103675267891094
46.20237043277373,7.647999695431565
46.65450071810917,8.695444295519177
46.03738635305847,6.9635918653807645
46.5147934120954,8.079734058193987
45.981383485562404,7.672586829132284
46.540401868840014,8.018242663137778
46.719105657658275,8.7738677232889
46.57764798002634,8.493781729616932
46.05929183662101,7.7130164156932794
46.04719662358726,7.031563892355134
46.1124233724557,7.314119239478583
46.13691070530684,7.591226311002312
46.186449782442814,7.491739610332069
46.163714888576656,7.277739224105719
46.505898409024155,9.788215196869473
45.90832437746971,7.099268508258005
46.284207660633164,7.175242908289669
46.00117301752064,7.484770209630552
46.01101435127359,7.081279980692653
46.68199074460162,9.76599176354608
46.07362647963965,7.585078194539532
46.05703966959026,7.695315983334676
46.02396321389662,7.632350123124307
46.93139929055869,8.545192846859946
46.1979692288781,7.992448047024595
46.959117413933846,9.386896673377391
46.90996102943067,10.240732695986157
46.24016078012691,7.616576130863198
46.51016559496075,9.70667290527986
46.50556215045273,9.789243302773873
47.16874317654379,9.19437594097713
46.108597238444375,7.2585403952837355
46.455162198292626,7.500228737052298
47.01284509452945,9.60505148777358
47.15378359686156,9.30339729568788
46.447068724963934,7.51108625503647
46.5564678549871,7.848782951636216
46.699229850829944,8.796129504222888
46.223956659919104,7.915788795178311
46.62341064071985,10.277307138093445
45.86755556600804,7.175698600773633
46.97079366957652,10.37777757280845
46.786178384319165,9.847088933999206
45.98567873074256,7.4711947420785965
46.72901224357832,8.488826629927097
45.89349318654926,7.244109889000204
46.162961450243266,7.509841462621032
46.63265386381787,9.025766874660356
46.378231293597466,9.96749315951361
46.26211320895453,8.06093443145837
46.125654724624646,7.214432216915709
46.59595852467271,7.768668410146375
46.67358904394294,9.764923356934155
46.05602373317588,7.932864450772722
46.94654284299214,8.726578524835912
46.61118553657216,9.302459412880175
46.394170332662924,7.446308011806675
46.460822222795876,8.338933920323635
46.99814619466335,9.196751052804496
46.76109102414385,9.63172551020184
46.512845378620156,8.185191380764037
45.98998370064122,7.0621882076480835
46.467623181412506,7.963174423973077
46.912887613750165,9.246351677851152
46.34570746739464,9.79674654473056
46.39773692117069,7.851588681930082
46.19857589968989,7.100039704152275
46.614254634710406,8.61408497006617
47.00161715125971,8.825475969274029
46.342084692787566,8.207785568816744
46.28398489242337,8.066958609974245
46.42384719292808,7.690221006688416
46.70879304243839,9.10316374098172
46.57166645495304,8.008533370606186
